map_name,circuit_id,td,course_type,leg_index,leg_m,fitness_total,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,score_a,penalty_b,score_d,score_h
crohot,c44889bee9,5,forest,16,538.8,-59.1019,0.0,0.0939,0.512,1.0,0.0,0.0651,0.2669,0.0,0.7155,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,17,343.4,-59.1019,0.0,0.2225,0.0,1.0,0.0,0.2225,0.6112,0.0,0.0,0.0,0.8702,0.0188,0.4171,0.5799
crohot,c44889bee9,5,forest,18,376.8,-59.1019,1.0,0.0728,0.6622,1.0,0.8138,0.0439,0.1812,0.0,0.8138,0.0,0.8702,0.0188,0.4171,0.5799
crohot,b0de7b0f31,5,forest,0,690.6,45.0229,0.3567,0.1604,0.0245,1.0,0.0559,0.1581,0.566,0.0,0.1566,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,1,482.1,45.0229,0.4928,0.0938,0.4091,1.0,0.3152,0.0708,0.3232,0.0,0.6396,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,2,1189.7,45.0229,0.6912,0.1906,0.7008,1.0,0.5786,0.1104,0.1781,0.0,0.8371,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,3,534.1,45.0229,0.0,0.0,0.0,0.6069,0.0,0.0,0.5,0.0,0.0,0.1966,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,4,147.3,45.0229,0.015,0.0,0.0,0.0421,0.0,0.0,0.5,0.0,0.0,0.479,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,5,146.5,45.0229,0.0,0.0,0.2203,0.4656,0.0,0.0,0.3898,0.0,0.2185,0.2083,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,6,493.3,45.0229,0.9923,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,7,409.0,45.0229,0.7463,0.1735,0.0,1.0,0.0,0.1735,0.5867,0.0,0.0,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,8,683.1,45.0229,0.9883,0.0265,0.5261,1.0,0.7169,0.0181,0.2432,0.0,0.7254,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,9,458.1,45.0229,1.0,0.1636,0.9923,1.0,0.9961,0.0662,0.0045,0.0,0.9961,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,10,297.2,45.0229,0.0,0.2809,0.8253,1.0,0.0,0.1418,0.1119,0.0,0.9085,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,11,307.1,45.0229,0.3045,0.1673,0.2486,1.0,0.1518,0.1424,0.4386,0.0,0.4986,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,12,411.7,45.0229,0.769,0.167,0.854,1.0,0.7106,0.0814,0.0852,0.0,0.9241,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,13,605.3,45.0229,0.9648,0.0932,0.4369,1.0,0.6377,0.0688,0.3078,0.0,0.661,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,14,377.8,45.0229,0.8664,0.0982,0.911,1.0,0.827,0.0445,0.0489,0.0,0.9545,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,15,641.4,45.0229,1.0,0.152,0.8916,1.0,0.9442,0.0707,0.0624,0.0,0.9442,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,16,384.6,45.0229,0.0,0.0,0.0,0.8289,0.0,0.0,0.5,0.0,0.0,0.0856,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,17,895.3,45.0229,0.5364,0.1758,0.0,1.0,0.0,0.1758,0.5879,0.0,0.0,0.0,0.8702,0.0644,0.4801,0.7209
crohot,b0de7b0f31,5,forest,18,425.7,45.0229,0.0404,0.084,0.5102,1.0,0.0289,0.0583,0.2655,0.0,0.7143,0.0,0.8702,0.0644,0.4801,0.7209
crohot,6ed194caf6,5,forest,0,322.9,50.0292,1.0,0.21,0.4658,1.0,0.6825,0.1513,0.3232,0.0,0.6825,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,1,778.1,50.0292,0.8614,0.14,0.1025,1.0,0.2759,0.1313,0.5115,0.0,0.3202,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,2,469.5,50.0292,0.2721,0.0489,0.8975,1.0,0.2578,0.0226,0.0537,0.0,0.9474,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,3,373.9,50.0292,0.2958,0.1045,0.0891,1.0,0.0883,0.0989,0.503,0.0,0.2985,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,4,642.0,50.0292,0.1825,0.0334,0.4291,1.0,0.1196,0.0248,0.295,0.0,0.6551,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,5,494.0,50.0292,0.1316,0.1503,0.0,1.0,0.0,0.1503,0.5752,0.0,0.0,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,6,340.4,50.0292,0.0338,0.1184,0.0606,1.0,0.0083,0.1141,0.5253,0.0,0.2461,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,7,355.9,50.0292,0.0,0.0,0.87,1.0,0.0,0.0,0.065,0.0,0.9327,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,8,442.8,50.0292,0.2778,0.2237,0.0,1.0,0.0,0.2237,0.6119,0.0,0.0,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,9,735.4,50.0292,0.4582,0.0917,0.0454,1.0,0.0977,0.0892,0.5211,0.0,0.2131,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,10,601.7,50.0292,0.0763,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,11,578.7,50.0292,0.0556,0.0,0.0,0.3869,0.0,0.0,0.5,0.0,0.0,0.3066,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,12,1508.7,50.0292,0.5207,0.0484,0.0,1.0,0.0,0.0484,0.5242,0.0,0.0,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,13,592.6,50.0292,1.0,0.1134,0.5334,1.0,0.7304,0.0771,0.2597,0.0,0.7304,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,14,431.1,50.0292,0.4028,0.1105,0.1831,1.0,0.1724,0.0983,0.4536,0.0,0.4279,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,15,444.6,50.0292,1.0,0.1054,0.7207,1.0,0.849,0.0598,0.1544,0.0,0.849,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,16,429.6,50.0292,0.9703,0.2069,0.676,1.0,0.7978,0.123,0.1955,0.0,0.8222,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,17,282.9,50.0292,0.1262,0.2104,0.5099,1.0,0.0901,0.146,0.2966,0.0,0.7141,0.0,0.8702,0.1292,0.4995,0.52
crohot,6ed194caf6,5,forest,18,337.8,50.0292,1.0,0.1106,0.9948,1.0,0.9974,0.0446,0.0029,0.0,0.9974,0.0,0.8702,0.1292,0.4995,0.52
crohot,7053781d42,5,forest,0,814.0,52.2279,1.0,0.1857,0.6345,1.0,0.7965,0.115,0.2167,0.0,0.7965,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,1,471.2,52.2279,0.7211,0.0875,0.9971,1.0,0.72,0.0351,0.0016,0.0,0.9985,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,2,709.4,52.2279,0.5411,0.178,0.3568,1.0,0.3232,0.1399,0.3788,0.0,0.5973,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,3,192.6,52.2279,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,4,444.3,52.2279,0.7215,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,5,126.7,52.2279,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,6,167.3,52.2279,0.0,0.0,0.0,0.1289,0.0,0.0,0.5,0.0,0.0,0.4355,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,7,544.8,52.2279,0.434,0.1869,1.0,1.0,0.434,0.0747,0.0,0.0,1.0,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,8,186.1,52.2279,0.3083,0.0,0.9168,0.7666,0.2952,0.0,0.0416,0.0,0.7341,0.0097,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,9,733.2,52.2279,0.3269,0.1395,0.0,1.0,0.0,0.1395,0.5697,0.0,0.0,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,10,521.4,52.2279,0.3223,0.0687,0.7972,1.0,0.2878,0.0358,0.1084,0.0,0.8929,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,11,396.6,52.2279,0.1845,0.2136,0.2738,1.0,0.0966,0.1785,0.4407,0.0,0.5233,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,12,411.7,52.2279,0.5613,0.1218,0.5305,1.0,0.4088,0.083,0.2634,0.0,0.7283,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,13,359.3,52.2279,0.0,0.1595,0.1184,1.0,0.0,0.1482,0.5111,0.0,0.3441,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,14,750.8,52.2279,0.7532,0.1356,0.1516,1.0,0.2933,0.1233,0.4817,0.0,0.3894,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,15,295.8,52.2279,0.246,0.0687,0.686,1.0,0.2037,0.0404,0.1678,0.0,0.8282,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,16,410.5,52.2279,0.2025,0.0835,0.3796,1.0,0.1248,0.0645,0.3361,0.0,0.6161,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,17,715.4,52.2279,1.0,0.139,0.9826,1.0,0.9913,0.057,0.0099,0.0,0.9913,0.0,0.8702,0.0475,0.4633,0.5256
crohot,7053781d42,5,forest,18,321.7,52.2279,0.0922,0.1173,0.0,1.0,0.0,0.1173,0.5587,0.0,0.0,0.0,0.8702,0.0475,0.4633,0.5256
crohot,4e3f3f320a,5,forest,0,440.8,56.7085,1.0,0.123,0.9749,1.0,0.9874,0.051,0.0141,0.0,0.9874,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,1,407.5,56.7085,0.0,0.0,0.999,0.4129,0.0,0.0,0.0005,0.3851,0.4127,0.0003,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,2,143.8,56.7085,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,3,135.8,56.7085,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,4,930.5,56.7085,0.1417,0.1438,0.0,1.0,0.0,0.1438,0.5719,0.0,0.0,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,5,795.9,56.7085,0.8644,0.0486,0.998,1.0,0.8635,0.0195,0.0011,0.0,0.999,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,6,472.1,56.7085,1.0,0.2227,0.0322,1.0,0.1793,0.2184,0.5917,0.0,0.1793,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,7,440.5,56.7085,1.0,0.2382,0.0006,1.0,0.0243,0.2381,0.6187,0.0,0.0243,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,8,344.9,56.7085,1.0,0.2176,0.1379,1.0,0.3714,0.1996,0.5248,0.0,0.3714,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,9,581.3,56.7085,1.0,0.1024,0.3517,1.0,0.593,0.0808,0.3573,0.0,0.593,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,10,594.7,56.7085,1.0,0.0961,0.3023,1.0,0.5498,0.0786,0.3824,0.0,0.5498,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,11,217.3,56.7085,0.0,0.0,0.0,0.0314,0.0,0.0,0.5,0.0,0.0,0.4843,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,12,487.0,56.7085,0.4724,0.0911,0.0,1.0,0.0,0.0911,0.5455,0.0,0.0,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,13,568.8,56.7085,0.9518,0.1802,0.2343,1.0,0.4607,0.1549,0.4519,0.0,0.484,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,14,733.9,56.7085,1.0,0.2016,0.9797,1.0,0.9898,0.0831,0.0122,0.0,0.9898,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,15,313.1,56.7085,0.8799,0.1075,0.574,1.0,0.6667,0.0704,0.2359,0.0,0.7577,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,16,402.6,56.7085,0.6606,0.1702,0.3742,1.0,0.4042,0.132,0.3661,0.0,0.6118,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,17,570.4,56.7085,0.867,0.0876,0.0,1.0,0.0,0.0876,0.5438,0.0,0.0,0.0,0.8702,0.0346,0.4261,0.6644
crohot,4e3f3f320a,5,forest,18,730.1,56.7085,1.0,0.2437,1.0,1.0,1.0,0.0975,0.0,0.0,1.0,0.0,0.8702,0.0346,0.4261,0.6644
