map_name,circuit_id,td,course_type,leg_index,leg_m,fitness_total,parallel_affordance,crossing_density,exit_clarity,contour_crossing_guidance,HANDRAIL_FOLLOW,LINE_CROSSING,ATTACK_POINT,DIRECT_RISK_RUN,RELIEF_CROSSING_GUIDANCE,SAFETY_RECOVERY,score_a,penalty_b,score_d,score_h
crohot,5aee910602,5,forest,1,457.9,-43.2395,0.5614,0.1049,0.1378,1.0,0.2084,0.0963,0.4763,0.0,0.3713,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,2,127.4,-43.2395,0.0,0.0048,0.0102,1.0,0.0,0.0048,0.4973,0.0,0.1009,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,3,91.5,-43.2395,0.0,0.0,0.4839,0.7114,0.0,0.0,0.2581,0.0,0.4948,0.0745,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,4,487.9,-43.2395,0.646,0.0753,0.0036,1.0,0.0388,0.0751,0.5357,0.0,0.06,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,5,643.2,-43.2395,0.3192,0.101,0.8367,1.0,0.292,0.0503,0.0899,0.0,0.9147,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,6,256.9,-43.2395,0.1646,0.1559,0.4022,1.0,0.1044,0.1183,0.3455,0.0,0.6342,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,7,485.3,-43.2395,1.0,0.0707,0.878,1.0,0.937,0.0334,0.0653,0.0,0.937,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,8,507.8,-43.2395,0.5173,0.2053,0.2404,1.0,0.2536,0.1757,0.4578,0.0,0.4903,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,9,538.6,-43.2395,0.3876,0.24,0.0,1.0,0.0,0.24,0.62,0.0,0.0,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,10,572.0,-43.2395,0.6374,0.0827,0.7243,1.0,0.5425,0.0467,0.1492,0.0,0.8511,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,11,572.2,-43.2395,1.0,0.1078,0.0,1.0,0.0,0.1078,0.5539,0.0,0.0,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,12,479.9,-43.2395,0.0,0.3025,0.0208,1.0,0.0,0.2987,0.6377,0.0,0.1443,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,13,1165.5,-43.2395,1.0,0.1401,0.7722,1.0,0.8787,0.0752,0.1299,0.0,0.8787,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,14,664.9,-43.2395,0.9137,0.178,0.5493,1.0,0.6772,0.1194,0.2655,0.0,0.7412,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,15,355.5,-43.2395,0.1032,0.1936,0.4574,1.0,0.0698,0.1404,0.3238,0.0,0.6763,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,16,482.1,-43.2395,0.7093,0.1132,0.0,1.0,0.0,0.1132,0.5566,0.0,0.0,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,17,525.5,-43.2395,0.6571,0.1717,0.4467,1.0,0.4392,0.1257,0.3242,0.0,0.6683,0.0,0.8702,0.1007,0.4715,0.6327
crohot,5aee910602,5,forest,18,1014.3,-43.2395,1.0,0.109,0.5298,1.0,0.7279,0.0744,0.2607,0.0,0.7279,0.0,0.8702,0.1007,0.4715,0.6327
crohot,61388752d7,5,forest,0,1215.7,55.2411,1.0,0.0405,0.9959,1.0,0.998,0.0163,0.0021,0.0,0.998,0.0,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,1,422.8,55.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,2,655.4,55.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,3,390.7,55.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1407,0.6735,0.8314
crohot,61388752d7,5,forest,4,142.7,55.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8702,0.1407,0.6735,0.8314
